country,year,iso_code,population,gdp,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy
United States,1997,USA,273467966.0,11375561670656.0,-6.83,-134.75,1838.141,2419.774,661.731,6721.594,17.806,7.279
United States,1998,USA,276119277.0,11881793191936.0,7.167,131.748,1969.889,2568.311,709.16,7134.196,18.392,7.751
United States,1999,USA,278785441.0,12438444441600.0,8.097,159.509,2129.398,2749.725,766.583,7638.125,19.476,8.233
United States,2000,USA,281484082.0,12947416940544.0,3.521,74.967,2204.365,2678.269,753.89,7831.225,19.828,8.334
United States,2001,USA,284279583.0,13073809145856.0,1.981,31.245,2235.61,2704.486,768.83,7864.125,20.626,8.653
United States,2002,USA,287084300.0,13307342749696.0,1.462,14.034,2249.644,2717.181,780.06,7836.179,20.292,8.586
United States,2003,USA,289908046.0,13680911581184.0,-2.094,-59.102,2190.542,2634.387,763.73,7555.991,19.74,8.333
United States,2004,USA,292786200.0,14198910222336.0,3.247,58.861,2249.404,2693.194,788.53,7682.751,19.953,8.391
United States,2005,USA,295716618.0,14673826021376.0,-0.83,-36.652,2212.751,2644.39,781.99,7482.675,19.38,8.252
United States,2006,USA,298730164.0,15065164021760.0,0.669,2.893,2215.645,2635.221,787.22,7416.876,19.452,8.329
United States,2007,USA,301844176.0,15333184241664.0,2.44,41.983,2257.628,2671.643,806.42,7479.449,19.467,8.369
United States,2008,USA,304970280.0,15288553701376.0,-0.027,-18.471,2239.157,2643.569,806.21,7342.213,19.628,8.511
United States,2009,USA,308023398.0,14864003104768.0,-0.912,-32.071,2207.085,2593.472,798.85,7165.317,20.276,8.825
United States,2010,USA,311062741.0,15239587299328.0,1.016,4.999,2212.084,2594.235,806.97,7111.376,19.616,8.559
United States,2011,USA,314105041.0,15477885632512.0,-2.077,-57.177,2154.907,2515.719,790.2,6860.466,19.326,8.414
United States,2012,USA,317115301.0,15830887694336.0,-2.641,-67.736,2087.171,2426.026,769.33,6581.742,19.04,8.37
United States,2013,USA,320110710.0,16122472562688.0,2.559,36.981,2124.153,2464.835,789.02,6635.681,19.455,8.295
United States,2014,USA,323115328.0,16491318607872.0,1.033,11.018,2135.171,2467.138,797.17,6608.076,19.462,8.251
United States,2015,USA,326126448.0,16937634496512.0,0.001,-10.779,2124.391,2444.389,797.18,6514.011,19.52,8.288
United States,2016,USA,329179362.0,17220065296384.0,1.068,6.51,2130.902,2447.572,805.69,6473.375,19.711,8.326
United States,2017,USA,332204602.0,17606123716608.0,-0.092,-12.613,2118.289,2423.055,804.95,6376.458,19.864,8.249
United States,2018,USA,335056439.0,18124692783104.0,0.265,-4.949,2113.34,2408.788,807.08,6307.415,19.209,7.937
United States,2019,USA,337790020.0,18540551733248.0,0.288,-4.405,2108.935,2396.193,809.41,6243.332,19.465,7.98
United States,2020,USA,339436106.0,18027359764480.0,-2.413,-55.969,2052.967,2327.036,789.88,6048.168,19.536,8.388
United States,2021,USA,340161392.0,19099377729536.0,-1.296,-31.591,2021.376,2292.0,779.65,5942.402,18.77,7.834
United States,2022,USA,341533996.0,19493170446336.0,-1.04,-25.935,1995.441,2259.043,771.54,5842.583,17.998,7.573
United States,2023,USA,343477286.0,,0.432,-6.036,1989.405,2255.957,774.87,5791.955,18.215,7.641
United States,2024,USA,345426519.0,,0.917,18.245,2007.649,2263.81,781.98,5812.088,17.824,7.619
Upper-middle-income countries,1965,,1283909648.0,,,,5.168,1.449,1.861,4.025,,0.05
Upper-middle-income countries,1966,,1316819856.0,,10.926,0.565,5.733,1.567,2.064,4.354,,0.052
Upper-middle-income countries,1967,,1349883041.0,,9.208,0.528,6.261,1.67,2.254,4.638,,0.055
Upper-middle-income countries,1968,,1384575223.0,,39.02,2.443,8.704,2.263,3.133,6.286,,0.073
Upper-middle-income countries,1969,,1420597442.0,,15.938,1.387,10.091,2.557,3.633,7.103,,0.079
Upper-middle-income countries,1970,,1456690769.0,,20.803,2.099,12.19,3.013,4.388,8.368,,0.088
Upper-middle-income countries,1971,,1492550767.0,,22.759,2.774,14.965,3.609,5.387,10.026,,0.101
Upper-middle-income countries,1972,,1527557848.0,,82.527,12.35,27.314,6.437,9.833,17.881,,0.173
Upper-middle-income countries,1973,,1562043297.0,,45.528,12.436,39.75,9.161,14.31,25.447,,0.237
Upper-middle-income countries,1974,,1595504556.0,,57.209,22.741,62.491,14.1,22.497,39.167,,0.353
Upper-middle-income countries,1975,,1627339838.0,,38.388,23.989,86.479,19.131,31.133,53.142,,0.458
Upper-middle-income countries,1976,,1658003570.0,,30.81,26.645,113.124,24.562,40.725,68.229,,0.571
Upper-middle-income countries,1977,,1687815782.0,,29.327,33.175,146.299,31.205,52.668,86.68,,0.696
Upper-middle-income countries,1978,,1717291448.0,,5.109,7.475,153.774,32.236,55.359,89.545,,0.691
Upper-middle-income countries,1979,,1747435116.0,,12.556,19.308,173.083,35.658,62.31,99.049,,0.749
Upper-middle-income countries,1980,,1778695701.0,,22.394,38.76,211.842,42.876,76.263,119.1,,0.893
Upper-middle-income countries,1981,,1811653095.0,,17.887,37.893,249.735,49.626,89.905,137.849,,1.032
Upper-middle-income countries,1982,,1846179860.0,,13.591,33.943,283.678,55.316,102.124,153.657,,1.132
Upper-middle-income countries,1983,,1880137220.0,,12.413,35.212,318.89,61.06,114.8,169.61,,1.231
Upper-middle-income countries,1984,,1913686316.0,,34.152,108.908,427.798,80.477,154.007,223.547,,1.574
Upper-middle-income countries,1985,,1948311423.0,,-55.996,-239.552,188.247,34.783,67.769,96.62,4.34,1.08
Upper-middle-income countries,1986,,1984334185.0,,-15.349,-28.894,159.353,28.91,57.367,80.306,3.471,0.881
Upper-middle-income countries,1987,,2021848502.0,,11.615,18.509,177.862,31.669,64.03,87.97,3.652,0.935
Upper-middle-income countries,1988,,2059207874.0,,38.84,69.082,246.944,43.172,88.9,119.922,4.766,1.238
Upper-middle-income countries,1989,,2096072809.0,,-4.434,-10.95,235.995,40.532,84.958,112.589,4.365,1.156
Upper-middle-income countries,1990,,2133209778.0,,14.272,33.68,269.675,45.51,97.083,126.417,4.79,1.26
Upper-middle-income countries,1991,,2167379560.0,,1.206,3.253,272.928,45.333,98.254,125.925,4.671,1.25
Upper-middle-income countries,1992,,2197403353.0,,-2.029,-5.536,267.392,43.807,96.261,121.685,4.391,1.205
Upper-middle-income countries,1993,,2225367128.0,,1.465,3.918,271.309,43.89,97.671,121.917,4.286,1.199
Upper-middle-income countries,1994,,2251649519.0,,8.742,23.719,295.028,47.17,106.21,131.027,4.39,1.265
Upper-middle-income countries,1995,,2277398997.0,,6.171,18.207,313.235,49.515,112.765,137.541,4.424,1.31
Upper-middle-income countries,1996,,2302888764.0,,9.558,29.938,343.173,53.647,123.542,149.019,4.61,1.38
Upper-middle-income countries,1997,,2327610923.0,,3.919,13.45,356.624,55.157,128.385,153.214,4.568,1.408
Upper-middle-income countries,1998,,2351659279.0,,-4.185,-14.925,341.698,52.308,123.011,145.301,4.265,1.349
Upper-middle-income countries,1999,,2375147124.0,,-1.687,-5.765,335.933,50.917,120.936,141.437,4.026,1.3
Upper-middle-income countries,2000,,2398655294.0,,5.454,18.322,354.256,53.939,129.38,147.689,3.796,1.32
Upper-middle-income countries,2001,,2421696160.0,,5.404,17.081,371.337,56.332,136.42,153.338,3.84,1.34
Upper-middle-income countries,2002,,2443167197.0,,7.504,24.585,395.922,60.008,146.61,162.053,3.848,1.358
Upper-middle-income countries,2003,,2464247422.0,,16.832,64.123,460.045,69.254,170.66,186.688,4.085,1.441
Upper-middle-income countries,2004,,2485794367.0,,6.334,26.486,486.531,73.107,181.73,195.725,3.946,1.367
Upper-middle-income countries,2005,,2507748787.0,,0.635,-0.861,485.671,73.038,183.16,193.668,3.661,1.257
Upper-middle-income countries,2006,,2529343322.0,,3.745,15.493,501.164,75.059,189.85,198.14,3.453,1.211
Upper-middle-income countries,2007,,2550031834.0,,4.577,20.148,521.312,77.787,198.36,204.434,3.296,1.181
Upper-middle-income countries,2008,,2571613376.0,,3.261,12.739,534.052,79.584,204.66,207.672,3.239,1.17
Upper-middle-income countries,2009,,2594529393.0,,-2.462,-15.885,518.167,76.974,199.71,199.715,3.06,1.112
Upper-middle-income countries,2010,,2617654521.0,,3.856,15.775,533.941,79.201,207.32,203.977,2.875,1.082
Upper-middle-income countries,2011,,2640397366.0,,8.57,42.756,576.698,85.203,224.97,218.413,2.881,1.098
Upper-middle-income countries,2012,,2664514690.0,,5.157,26.614,603.312,88.65,236.21,226.425,2.878,1.107
Upper-middle-income countries,2013,,2689582674.0,,5.315,27.194,630.506,92.472,248.71,234.425,2.84,1.129
Upper-middle-income countries,2014,,2713980569.0,,9.537,56.619,687.124,100.336,272.31,253.18,2.968,1.206
Upper-middle-income countries,2015,,2737644121.0,,14.09,92.846,779.97,113.481,310.67,284.906,3.361,1.365
Upper-middle-income countries,2016,,2759888198.0,,13.716,100.294,880.264,127.733,352.53,318.949,3.66,1.523
Upper-middle-income countries,2017,,2781776127.0,,10.616,88.578,968.842,140.18,389.95,348.282,3.832,1.624
Upper-middle-income countries,2018,,2801801756.0,,11.98,110.671,1079.513,155.564,435.86,385.292,4.02,1.751
Upper-middle-income countries,2019,,2818592169.0,,12.25,126.244,1205.757,173.544,489.15,427.787,4.358,1.89
Upper-middle-income countries,2020,,2832098276.0,,1.455,14.528,1220.285,175.404,496.76,430.877,4.341,1.905
Upper-middle-income countries,2021,,2841889991.0,,11.728,139.753,1360.038,194.948,554.02,478.568,4.48,2.018
Upper-middle-income countries,2022,,2847727301.0,,-3.257,-47.53,1312.508,188.47,536.71,460.897,4.222,1.903
Upper-middle-income countries,2023,,2852868156.0,,2.799,26.865,1339.373,193.759,552.77,469.483,4.111,1.865
Upper-middle-income countries,2024,,2860327104.0,,4.386,58.746,1398.119,,,488.797,,1.885
Uzbekistan,1985,UZB,17875288.0,130801917952.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1986,UZB,18395580.0,129229070336.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1987,UZB,18930024.0,128382918656.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1988,UZB,19460581.0,139357126656.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1989,UZB,19977152.0,142094073856.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1990,UZB,20464919.0,139398692864.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1991,UZB,20962868.0,136577630208.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1992,UZB,21485048.0,119510818816.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1993,UZB,21987911.0,114918072320.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1994,UZB,22463238.0,107242119168.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1995,UZB,22917532.0,104615641088.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1996,UZB,23351929.0,104748212224.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1997,UZB,23758910.0,108486844416.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1998,UZB,24134883.0,111389401088.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1999,UZB,24475974.0,114383429632.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2000,UZB,24787003.0,116875837440.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2001,UZB,25090234.0,119890051072.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2002,UZB,25399940.0,122757824512.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2003,UZB,25711212.0,125924024320.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2004,UZB,26029305.0,133132058624.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2005,UZB,26356932.0,140239290368.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2006,UZB,26698989.0,148405075968.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2007,UZB,27075969.0,159993757696.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2008,UZB,27494727.0,171692638208.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2009,UZB,27939281.0,182715809792.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2010,UZB,28385466.0,195160162304.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2011,UZB,28823141.0,208063381504.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2012,UZB,29261864.0,222840045568.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2013,UZB,29724011.0,239100690432.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2014,UZB,30222939.0,255536480256.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2015,UZB,30749306.0,273983635456.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2016,UZB,31284509.0,290236366848.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2017,UZB,31819131.0,302992228352.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2018,UZB,32373443.0,320808189952.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2019,UZB,32964655.0,339998932992.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2020,UZB,33586325.0,346785284096.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2021,UZB,34243658.0,372457832448.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2022,UZB,34938911.0,393572450304.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2023,UZB,35652264.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2024,UZB,36361813.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,1965,VEN,9697750.0,130094792704.0,,,0.0,0.0,0.0,0.0,,0.0
Venezuela,1966,VEN,10024810.0,133053833216.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1967,VEN,10358462.0,138361110528.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1968,VEN,10697491.0,145798594560.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1969,VEN,11040238.0,152244633600.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1970,VEN,11387742.0,164479320064.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1971,VEN,11740964.0,169416523776.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1972,VEN,12099135.0,174289354752.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1973,VEN,12463492.0,184817762304.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1974,VEN,12835307.0,195788996608.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1975,VEN,13215836.0,207679668224.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1976,VEN,13606241.0,224670564352.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1977,VEN,14006769.0,238918533120.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1978,VEN,14416629.0,243524730880.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1979,VEN,14834502.0,245974925312.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1980,VEN,15258178.0,240273571840.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1981,VEN,15687249.0,238868512768.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1982,VEN,16121826.0,240919068672.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1983,VEN,16562159.0,227674914816.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1984,VEN,17008796.0,224955875328.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Venezuela,1985,VEN,17461384.0,225556955136.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,1986,VEN,17923491.0,239957147648.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,1987,VEN,18394915.0,248342577152.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,1988,VEN,18870966.0,262960070656.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,1989,VEN,19348872.0,240346710016.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,1990,VEN,19826964.0,256078512128.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,1991,VEN,20304851.0,282132283392.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,1992,VEN,20780903.0,301055410176.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,1993,VEN,21254472.0,303263907840.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,1994,VEN,21725143.0,297728606208.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,1995,VEN,22193779.0,310657286144.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,1996,VEN,22662059.0,311633018880.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,1997,VEN,23131643.0,332907937792.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,1998,VEN,23601294.0,335631908864.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,1999,VEN,24066549.0,316971286528.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2000,VEN,24526662.0,330236198912.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2001,VEN,24979886.0,343312596992.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2002,VEN,25435624.0,314003718144.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2003,VEN,25892668.0,291333931008.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2004,VEN,26340788.0,346317455360.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2005,VEN,26785743.0,383570378752.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2006,VEN,27224637.0,423878557696.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2007,VEN,27649328.0,462276722688.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2008,VEN,28053644.0,488287076352.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2009,VEN,28438244.0,474358611968.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2010,VEN,28813062.0,477591732224.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2011,VEN,29185167.0,502688645120.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2012,VEN,29553788.0,530969919488.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2013,VEN,29912142.0,538100826112.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2014,VEN,30254025.0,517147164672.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2015,VEN,30573919.0,484975443968.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2016,VEN,30765670.0,402335662080.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2017,VEN,30565285.0,339285606400.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2018,VEN,29807542.0,272599023616.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2019,VEN,28938043.0,197170888704.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2020,VEN,28444030.0,138029481984.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2021,VEN,28237786.0,138656120832.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2022,VEN,28212961.0,149682061312.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2023,VEN,28300815.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2024,VEN,28405508.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,1965,VNM,37129616.0,52087197696.0,,,0.0,0.0,0.0,0.0,,0.0
Vietnam,1966,VNM,38024779.0,52540121088.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1967,VNM,38895033.0,45975457792.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1968,VNM,39734559.0,45129842688.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1969,VNM,40582047.0,48936554496.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1970,VNM,41475177.0,49899864064.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1971,VNM,42449231.0,52424470528.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1972,VNM,43429129.0,57069109248.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1973,VNM,44409804.0,60966748160.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1974,VNM,45413487.0,58534064128.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1975,VNM,46482853.0,54421135360.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1976,VNM,47684874.0,63562190848.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1977,VNM,48954823.0,65895694336.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1978,VNM,50249505.0,66386604032.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1979,VNM,51378168.0,66730917888.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1980,VNM,52490051.0,64834252800.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1981,VNM,53738083.0,67145973760.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1982,VNM,55011246.0,72591835136.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1983,VNM,56337870.0,76562653184.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1984,VNM,57706012.0,83442098176.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Vietnam,1985,VNM,59060576.0,88396906496.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,1986,VNM,60346997.0,90992377856.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,1987,VNM,61584586.0,94239735808.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,1988,VNM,62843178.0,99912859648.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,1989,VNM,64147307.0,104599150592.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,1990,VNM,65504503.0,109939941376.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,1991,VNM,66891732.0,115933544448.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,1992,VNM,68260287.0,125543628800.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,1993,VNM,69586352.0,135210622976.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,1994,VNM,70854342.0,146640896000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,1995,VNM,72049901.0,160152272896.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,1996,VNM,73156404.0,174450835456.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,1997,VNM,74226840.0,188059205632.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,1998,VNM,75299613.0,198278283264.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,1999,VNM,76287407.0,207067168768.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2000,VNM,77153969.0,220383068160.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2001,VNM,77969304.0,234846339072.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2002,VNM,78772174.0,250683375616.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2003,VNM,79563721.0,268202917888.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2004,VNM,80338926.0,288149012480.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2005,VNM,81088259.0,308988641280.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2006,VNM,82167850.0,329425420288.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2007,VNM,83633326.0,351786434560.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2008,VNM,85175740.0,370681839616.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2009,VNM,86459976.0,389670895616.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2010,VNM,87455095.0,413666246656.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2011,VNM,88468266.0,438354706432.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2012,VNM,89510294.0,462486175744.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2013,VNM,90573054.0,488172617728.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2014,VNM,91679537.0,519523041280.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2015,VNM,92823207.0,555822153728.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2016,VNM,94000065.0,593006624768.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2017,VNM,95176934.0,634161332224.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2018,VNM,96237273.0,681501392896.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2019,VNM,97173733.0,731653144576.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2020,VNM,98079150.0,752629579776.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2021,VNM,98935054.0,771912040448.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2022,VNM,99680606.0,833803845632.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2023,VNM,100352143.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,2024,VNM,100987631.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Africa (EI),1965,,,,,,0.0,,0.0,,,0.0
Western Africa (EI),1966,,,,,0.0,0.0,,0.0,,,0.0
Western Africa (EI),1967,,,,,0.0,0.0,,0.0,,,0.0
Western Africa (EI),1968,,,,,0.0,0.0,,0.0,,,0.0
Western Africa (EI),1969,,,,,0.0,0.0,,0.0,,,0.0
Western Africa (EI),1970,,,,,0.0,0.0,,0.0,,,0.0
Western Africa (EI),1971,,,,,0.0,0.0,,0.0,,,0.0
Western Africa (EI),1972,,,,,0.0,0.0,,0.0,,,0.0
